"HerzhafterreinpflanzlicherMöhreneintopf,1Brötchen","1,95","3,85","5,25",09.12.2022,True
mensaVital:MediterranesSojageschnetzeltesmitReiskornnudeln,"1,95","3,85","5,25",09.12.2022,True
"HackbratenmitHirtenkäsegefüllt,Tzatziki,tomatierterGemüsereis,1LatteMacchiatoPudding","3,6","5,6",7,09.12.2022,False
mensaVital:GnocchiauflaufmitBlattspinatundSeelachs,"4,1","6,1","7,5",09.12.2022,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",09.12.2022,True
Aktionstheke:OMGBurgermitPulledPorkundBacon,"5,3","7,3","8,7",09.12.2022,False
DreiQuarkkeulchenmitZimt-Pflaumen,"1,95","3,85","5,25",12.12.2022,False
mensaVital:Bohnen-Gemüse-RagoutmitSojasprossenundErdnüssendazuKräuterkartoffeln,"2,1","4,1","5,5",12.12.2022,True
"VierKartoffeltaschen,Blattspinatsoße,1Früchtequarkspeise","3,6","5,6",7,12.12.2022,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"3,6","5,6",7,12.12.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",12.12.2022,True
"HähnchenCordonbleumitPutenschinken,Bratensoße,PommesfritesoderPetersilienkartoffeln,1grünerBlattsalat","4,5","6,5","7,9",12.12.2022,False
mensaInternational-Frankreich:Kürbis-Karottensuppe,"1,95","3,85","5,25",13.12.2022,False
"KartoffelpfannemitPrinzessbohnen,PfifferlingeundKirschtomaten,1Birne","2,7","4,7","6,1",13.12.2022,True
"Nudel-Sauerkraut-AuflaufmitRinderhackfleisch,1MöhrensalatmitgeröstetenMandeln","4,1","6,1","7,5",13.12.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",13.12.2022,True
Aktionstheke:OMG-Burgermit2RoteBeetePufferundMeerrettich,"4,5","6,5","7,9",13.12.2022,False
"BierbrauerschnitzelvonderPuteausAltengönna,Rotkohlgemüse,KrokettenoderPetersilienkartoffeln","4,9","6,9","8,3",13.12.2022,False
"Seitan-Zucchini-PfannemitLauchzwiebeln,SonnenblumenkernenundReis","1,95","3,85","5,25",14.12.2022,True
mensaVital:BunteFarfallemitFeldsalatpestoundTomatendazuMöhrenrohkostmitSesam,"2,7","4,7","6,1",14.12.2022,False
"mensaRegional:HausgemachteLasagne,BolognesevonderPuteausAltengönna,2ÄpfelausGierstädt","3,6","5,6",7,14.12.2022,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"3,6","5,6",7,14.12.2022,False
"Nudel-Sauerkraut-AuflaufmitRinderhackfleisch,1MöhrensalatmitgeröstetenMandeln","4,1","6,1","7,5",14.12.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",14.12.2022,True
"Seitan-Zucchini-PfannemitLauchzwiebeln,SonnenblumenkernenundReis","1,95","3,85","5,25",15.12.2022,True
mensaVital:Steckrüben-Kartoffel-Karotten-PuffermitRucolaquark,"2,1","4,1","5,5",15.12.2022,False
"SiebenFalafel,Tzatziki,Tomatenreis,Krautvariation","3,6","5,6",7,15.12.2022,True
"Leberkäse,Kräuterrührei,BratkartoffelnoderPetersilienkartoffeln","4,1","6,1","7,5",15.12.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",15.12.2022,True
Aktionstheke:OMG-Burgermit2RoteBeetePufferundMeerrettich,"4,5","6,5","7,9",15.12.2022,False
mensaVital:Grünkohl-Linsen-Kokos-PfannemitCurrykartoffeln,"1,95","3,85","5,25",16.12.2022,True
"PanierterSeelachs,Zitronen-Schiffchen,Kartoffelsalat","2,7","4,7","6,1",16.12.2022,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"3,6","5,6",7,16.12.2022,False
"Sesam-Karotten-KnuspersticksmitKräuterquarkundPetersilienkartoffeln,1Salat","4,1","6,1","7,5",16.12.2022,False
"Grünkern-KäseMedaillon,Kräuter-Frischkäsesoße,Petersilienkartoffeln","4,1","6,1","7,5",16.12.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",16.12.2022,True
"Erbseneintopfreinpflanzlich,1Brötchen","1,95","3,85","5,25",19.12.2022,True
"Gemüse-Couscous-Pfanne,Soja-Ingwer-Dip","1,95","3,85","5,25",19.12.2022,True
mensaVital:SchweinerückenstreifeninEstragon-Senf-SoßemitbuntemMöhrengemüseundEbly,"3,1","5,1","6,5",19.12.2022,False
"2Grünkern-KäseMedaillons,Kräuterkäsesoße,RhönlandNudelnausDermbach","4,1","6,1","7,5",19.12.2022,False
mensaVital:GabelspaghettimitfeurigemTomaten-Mango-Belugalinsenragout,"1,95","3,85","5,25",20.12.2022,True
"mensaInternational-Korea:Du-bu-bu-chim""gebratenerTofuinsüßscharferSoße""mitLangkornreis","2,1","4,1","5,5",20.12.2022,True
mensaInternational:GeschmorteWeißkrautpfannemitSchweinefleischstreifendazuPetersilienkartoffeln,"4,1","6,1","7,5",20.12.2022,False
WellenbandnudelnmitgeräucherterLachscremesoße,"4,9","6,9","8,3",20.12.2022,False
"Milchreis,Zucker&Zimt,Kirschgelee,1Rosinenbrötchen","1,95","3,85","5,25",21.12.2022,False
"ReinpflanzlichesTomaten-Chili-Knoblauch-SpaghettipfannemitTofu,1Apfelmusoder1StückObst","2,7","4,7","6,1",21.12.2022,False
"RisottomitPilzen,1Obstsalat","3,6","5,6",7,21.12.2022,False
"mensaInternational-Türkei:Köfte""türkischeFrikadellen""mitTzatzikiundBulgurSalat","4,9","6,9","8,3",21.12.2022,False
mensaRegional:ChiliBandnudelnausDermbachmitfeinemGemüseinKräuterrahm,"1,95","3,85","5,25",22.12.2022,False
"ReinpflanzlichesTomaten-Chili-Knoblauch-SpaghettipfannemitTofu,1Dessertoder1StückObst","2,7","4,7","6,1",22.12.2022,False
"mensaVital:GemüsepfannemitShrimpsundKokosmilch,Wildreis","4,9","6,9","8,3",22.12.2022,False
KalbsgeschnetzeltesmitPenneNudeln,"4,9","6,9","8,3",22.12.2022,False
"mensaVital:SpaghettimitRote-Bete-Soße,1Tomaten-Rucola-SalatmitMozzarella","1,95","3,85","5,25",02.01.2023,False
"ReinpflanzlicheGemüseschnitte,BrokkolisoßeaufSojaBasis,Kartoffel-Chips","2,7","4,7","6,1",02.01.2023,True
"ChickenWings,Salsa-Soße,Pommesfrites,1Schokopudding","4,1","6,1","7,5",02.01.2023,False
"GrünerBohneneintopf,1ScheibeBrotoder1Brötchen","1,95","3,85","5,25",03.01.2023,True
"mensaInternational-Indien:Dal,Linsen-Tomaten-Gemüse,ReismitKreuzkümmel","2,1","4,1","5,5",03.01.2023,False
mensaVital:MarinierteHähnchenkeulemitPaprikasoßeundGemüsereis,"2,7","4,7","6,1",03.01.2023,False
mensaVital:ChilisinCarnemitKräuterreis,"1,95","3,85","5,25",04.01.2023,True
"Kartoffel-Gemüse-Omelett,Sauerrahm","2,7","4,7","6,1",04.01.2023,False
"Cevapcici,Tsatsiki,tomatierterGemüsereis,1Krautsalat","4,1","6,1","7,5",04.01.2023,False
"Kaiserschmarrn,Puderzucker,ApfelmusoderSoßemitVanilleGeschmack","1,95","3,85","5,25",05.01.2023,False
"Schweineleber,Apfel-Zwiebelsoße,KartoffelpüreeoderButterkartoffeln","2,7","4,7","6,1",05.01.2023,False
"ReinpflanzlichePaprikaschote,Tomatensoße,PetersilienkartoffelnoderReis","3,1","5,1","6,5",05.01.2023,True
"mensaVital:Nudelhörnchen,Favabohnen,PaprikaundCashewkerne","1,95","3,85","5,25",06.01.2023,True
"PanierterBlumenkohl,Aioli,PommesfritesoderPetersilienkartoffeln","2,7","4,7","6,1",06.01.2023,False
"Kohlroulade,Schweinebratensoße,Petersilienkartoffeln,1Orange","3,6","5,6",7,06.01.2023,False
"Cevapcici,Tsatsiki,tomatierterGemüsereis,1Krautsalat","4,1","6,1","7,5",06.01.2023,False
Spinat-Linsen-Kokos-PfannemitgeschwenktenCurrykartoffeln,"1,95","3,85","5,25",09.01.2023,True
"Pastinaken-Süßkartoffelsuppe,1Brötchenoder1ScheibeBrot","2,1","4,1","5,5",09.01.2023,True
"BratwurstausErfurt,SenfausErfurt,SauerkrautausGroßengotternmitSpeck,Kartoffelstampf,1RoteGrützeoder1Rotkohlsalat","4,5","6,5","7,9",09.01.2023,False
"HerzhafterSojagulasch-Eintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",10.01.2023,True
"KartoffelpfannemitPrinzessbohnen,PfifferlingenundTomaten","2,1","4,1","5,5",10.01.2023,True
"Hähnchengeschnetzeltes,BrokkolimitMandeln,Kurkumareis","3,1","5,1","6,5",10.01.2023,False
"Gemüse-Couscous-Pfanne,Joghurt-Ingwer-Dip","1,95","3,85","5,25",11.01.2023,False
"Linsen-Bobotie,SüdafrikanischerAuflauf,Brokkoligemüse,Duftreis","2,4","4,4","5,8",11.01.2023,True
"KöstritzerBierfleisch,Blumenkohlgemüse,ThüringerKlößeoderPetersilienkartoffeln,1NussNougatPuddingoder1Wachsbrechbohnensalat","4,5","6,5","7,9",11.01.2023,False
TagliatellemitBlattspinat-Sojarahm-SoßeundWalnüssen,"1,95","3,85","5,25",12.01.2023,True
"Gemüse-KöttbullarmitPreiselbeersoße,Brokkoligemüse,Püree","2,4","4,4","5,8",12.01.2023,False
"PutengyrosausAltengönna,Pommesfrites,Tsatsiki,1Krautsalatoder1LatteMacchiatoPudding","4,9","6,9","8,3",12.01.2023,False
"Meerrettich-Kartoffelsuppe,1ScheibeBrotoderBrötchen","1,95","3,85","5,25",13.01.2023,False
"Vollkornspirelli,Lauch-Tomatensoße,1Kirsch-Soja-Creme","2,4","4,4","5,8",13.01.2023,True
"Seelachs-Nuggets,Remouladensoße,Petersilienkartoffeln","4,5","6,5","7,9",13.01.2023,False
"Linseneintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",16.01.2023,True
"HausgemachterPfannkuchen,Puderzucker,Sauerkirschgelee,1Schoko-Quarkspeiseoder1Wachsbrechbohnensalat","2,7","4,7","6,1",16.01.2023,False
"mensaVital:GeschnetzeltesvomSchweinmitgrünemPfeffer,BrokkolimitgeröstetenMandelnundSpätzle","3,6","5,6",7,16.01.2023,False
Aktionstheke:ReinpflanzlicheWokgemüsepfannemitsüßsaurerSoßedazuMieNudeln,"3,6","5,6",7,16.01.2023,True
Aktionstheke:RedLove-MexikoTofuBurger,"3,6","5,6",7,16.01.2023,False
"ChickenTikkaMasala,Paprikagemüse,ReisoderPetersilienkartoffeln","4,1","6,1","7,5",16.01.2023,False
"Minestrone,ital.GemüsesuppemitNudeln,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",17.01.2023,True
mensaVital:SojafrikasseemitKapernundbuntemGemüsedazuVollkornreis,"1,95","3,85","5,25",17.01.2023,True
"NudelpfannemitKirschtomaten,RucolaundHirtenkäsewürfel,1NussNougat-PuddingoderSalat","3,6","5,6",7,17.01.2023,False
Aktionstheke:Black-BurgermitFalafelmitErbsen-MinzDip,"3,6","5,6",7,17.01.2023,False
Aktionstheke:ReinpflanzlicheWokgemüsepfannemitsüßsaurerSoßedazuMieNudeln,"4,1","6,1","7,5",17.01.2023,True
"XXLSchnitzelvomSchwein,Zitronenecke,Pommesfritesrot/weissmitKetchupausErfurt","4,5","6,5","7,9",17.01.2023,False
"BunterGemüseeintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",18.01.2023,True
mensaVital:TagliatellemitLauch-Sojarahm-SoßeundgehacktenWalnüssen,"2,4","4,4","5,8",18.01.2023,True
"mensaInternational-Polen:BlumenkohlmitSemmelbutterundgekochtemEi,Kräuterkartoffeln,1GurkensalatmitSchmand","3,6","5,6",7,18.01.2023,False
Aktionstheke:RedLove-MexikoBIOTofuBurger,"3,6","5,6",7,18.01.2023,False
Aktionstheke:ReinpflanzlicheWokgemüsepfannemitsüßsaurerSoßedazuMieNudeln,"4,1","6,1","7,5",18.01.2023,True
"SeelachsfiletinKnusperpanadeKräuterKäse,Senfsoße,Butterkartoffeln,1Kirschjoghurt","4,9","6,9","8,3",18.01.2023,False
"Erbseneintopfreinpflanzlich,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",19.01.2023,True
mensaVital:Steckrüben-Bohnen-Paprika-CurrymitChilikartoffeln,"2,4","4,4","5,8",19.01.2023,True
"Wirsingroulade,Schweinebratensoße,Petersilienkartoffeln","3,1","5,1","6,5",19.01.2023,False
"Jagdwurstschnitzel,Tomatensoße,Spirelli,1Apfelmusoder1Eisbergsalat","3,6","5,6",7,19.01.2023,False
Aktionstheke:Black-BurgermitFalafelmitErbsen-MinzDip,"3,6","5,6",7,19.01.2023,False
Aktionstheke:ReinpflanzlicheWokgemüsepfannemitsüßsaurerSoßedazuBasmatireis,"4,1","6,1","7,5",19.01.2023,True
mensaInternational-Frankreich:VeloutédepotironKürbiscremesuppe,"1,95","3,85","5,25",20.01.2023,False
"Tomaten-Schnittlauch-Omelett,Spinatsoße,Stampfkartoffeln","2,7","4,7","6,1",20.01.2023,False
"HähncheninHartkäsekruste,Geflügelsoße,Fingermöhrengemüse,Makkaroni","3,6","5,6",7,20.01.2023,False
Aktionstheke:MexikoTofuBurger,"3,6","5,6",7,20.01.2023,False
Aktionstheke:ReinpflanzlicheWokgemüsepfannemitsüßsaurerSoßedazuBasmatireis,"4,1","6,1","7,5",20.01.2023,True
"Calamaris,Remouladensoße,PommesfritesoderPetersilienkartoffeln,1Birne","4,5","6,5","7,9",20.01.2023,False
"mensaVital:Vollkornspaghetti,BolognesevonrotenLinsen,Reibekäse","1,95","3,85","5,25",23.01.2023,False
"ZweiQuinoa-Erbsen-Frikadellen,Tomatensoße,Püree","2,7","4,7","6,1",23.01.2023,False
"Austernpilz-SojasahnesoßemitReibekuchen,1Garten-Mix-Salat","3,1","5,1","6,5",23.01.2023,True
"SchweineschnitzelToscana-Art,Schweinebratensoße,tomatierterGemüsereis,1MousseDessertSchoko-Trüffel","4,1","6,1","7,5",23.01.2023,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",23.01.2023,True
Aktionstheke:GebratenerHalloumimitAjvarcremedazugriechischenNudelsalat,"4,9","6,9","8,3",23.01.2023,False
"mensaInternational-Ägypten:ErbsenmitMöhrenundTomaten,Reis","1,95","3,85","5,25",24.01.2023,False
"SojageschnetzeltesmitChampignonsundKräuterreis,1Banane","2,7","4,7","6,1",24.01.2023,False
"HähnchenbrustimKnuspermantel,Tomatensoße,MakkaronioderPetersilienkartoffeln,1Karottensalatoder1QuarkspeisemitBeeren","3,6","5,6",7,24.01.2023,False
mensaVital:GriechischerGemüseauflaufmitHirtenkäse,"4,1","6,1","7,5",24.01.2023,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",24.01.2023,False
Aktionstheke:BurgermitRindfleisch&Gorgonzola,"5,7","7,7","9,1",24.01.2023,False
"3StückEierkuchenmitApfelmus,1Orange","1,95","3,85","5,25",25.01.2023,False
"mensaInternational-Ägypten:ErbsenmitMöhrenundTomaten,Reis","1,95","3,85","5,25",25.01.2023,False
"Brokkoli-NußeckeaufGemüse-Bulgur,Kräuter-Schmand-Dip","3,1","5,1","6,5",25.01.2023,False
"ChickenCrossis,süß-saureSoße,Pommesfrites,1PuddingErdbeeroder1Chinakohlsalat","4,5","6,5","7,9",25.01.2023,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",25.01.2023,False
Aktionstheke:GebratenerHalloumimitAjvarcremedazugriechischenNudelsalat,"4,9","6,9","8,3",25.01.2023,False
mensaInternational-Slowenien:Mohnnudeln,"1,95","3,85","5,25",26.01.2023,False
"mensaVital:SzegedinerTofugulaschmitKräuterkartoffeln,1Apfel","2,7","4,7","6,1",26.01.2023,False
"Bauernfrühstück,Gewürzgurke,1Gurkensalat","3,6","5,6",7,26.01.2023,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",26.01.2023,False
"mensaRegional:PutenschwarzbierfleischausAltengönnamitApfelrotkohl,HeichelheimerSonntagsklöße","4,9","6,9","8,3",26.01.2023,False
Aktionstheke:BurgermitRindfleisch&Gorgonzola,"6,1","8,1","9,5",26.01.2023,False
"Milchreis,Zucker&Zimt,Kirschgelee,1Rosinenbrötchen","1,95","3,85","5,25",27.01.2023,False
mensaVital:GemüsepaellamitReisundWalnüssen,"2,4","4,4","5,8",27.01.2023,False
Sesam-Karotten-KnuspersticksmitKräuterquarkundPetersilienkartoffeln,"3,6","5,6",7,27.01.2023,False
"SeelachsfiletOrlyimBierteig,Tomatensoße,Kräuterreis,1Weißkrautsalatoder1Edelschokopudding","4,5","6,5","7,9",27.01.2023,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",27.01.2023,False
Aktionstheke:GebratenerHalloumimitAjvarcremedazugriechischenNudelsalat,"4,9","6,9","8,3",27.01.2023,False
HefeklößemitHeidelbeergelee,"1,95","3,85","5,25",30.01.2023,False
"ZweigekochteEier,Spinat,Butterkartoffeln,1Apfeloder1Kirschdessert","2,7","4,7","6,1",30.01.2023,False
"mensaVital:Linsen-Graupen-RagoutmitKartoffelpüree,1grünenSalatmitVinaigrette","3,1","5,1","6,5",30.01.2023,False
Aktionstheke:BurgermitHähnchenbrustundBacon,"3,6","5,6",7,30.01.2023,False
"Fleischbällchenspieß,Paprikasoße,Wedges","4,5","6,5","7,9",30.01.2023,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",30.01.2023,False
"mensaInternational-Türkei:RoteLinsencremesuppe,Fladenbrot","1,95","3,85","5,25",31.01.2023,False
Curry-HähncheninTomaten-KokossoßemitReisoderNudeln,"2,7","4,7","6,1",31.01.2023,False
"MediterranesHähnchengeschnetzeltes,Kurkumareis,Mandelbrokkoli","3,1","5,1","6,5",31.01.2023,False
"GebackenerCamembertmitWildpreiselbeerenundPommesfrites,1Chinakohlsalatoder1Mohnjoghurt","4,5","6,5","7,9",31.01.2023,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",31.01.2023,False
"Aktionstheke:Grillteller:Putensteak,SchweinerückensteakmitKräuterbutterundNürnbergerWürstchenanWildkräutersalatmitBeeren-Vinaigrette","6,1","8,1","9,5",31.01.2023,False
FrühlingsquarkmitButterkartoffeln,"1,95","3,85","5,25",01.02.2023,False
"mensaVital:GriechischerNudeleintopfmitGyrosstreifen,KräuterschmandundBaguette","2,7","4,7","6,1",01.02.2023,False
"FrischeChampignons,KloßpommesausHeichelheim","3,1","5,1","6,5",01.02.2023,False
Aktionstheke:BurgermitHähnchenbrustundBacon,"3,6","5,6",7,01.02.2023,False
"Backfisch,Remouladensoße,Zitronenecke,Kartoffelsalat,1Aprikosenpuddingoder1Rotkohlsalat","4,5","6,5","7,9",01.02.2023,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",01.02.2023,False
mensaVital:ToskanischeNudelpfanne,"1,95","3,85","5,25",02.02.2023,False
Süßkartoffel-GnoccipfannemitSpinatundWeißkäse,"2,7","4,7","6,1",02.02.2023,False
"HausgemachteFrikadelle,Bratensoße,Mischgemüse,Kräuterkartoffeln","3,1","5,1","6,5",02.02.2023,False
"Soja-Geschnetzeltes""GyrosArt"",Tsatsiki,Reis,Weißkrautsalat","3,6","5,6",7,02.02.2023,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",02.02.2023,False
"Aktionstheke:Grillteller:Putensteak,SchweinerückensteakmitKräuterbutterundNürnbergerWürstchenanWildkräutersalatmitBeeren-Vinaigrette","6,1","8,1","9,5",02.02.2023,False
"mensaInternational-Kamarun:Erdnusssoße,Basmatireis","1,95","3,85","5,25",03.02.2023,False
mensaVital:VollkornspaghettimitMöhren-Haselnuss-Soße,"2,7","4,7","6,1",03.02.2023,False
Aktionstheke:BurgermitHähnchenbrustundBacon,"3,6","5,6",7,03.02.2023,False
"Schweineschnitzel,Pilzrahmsoße,Pommesfrites,1Rucola-Tomatensalatoder1Weißkohlsalat","4,5","6,5","7,9",03.02.2023,False
"GebratenesSeelachsfilet,Schlemmergemüse""Italia"",Rosmarin-Kartoffeln","4,9","6,9","8,3",03.02.2023,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",03.02.2023,False
"HerzhafterreinpflanzlicherMöhreneintopf,1ScheibeBrotoder1Brötchen","1,95","3,85","5,25",06.02.2023,False
mensaVital:Grünkohl-Linsen-Kokos-PfannemitCurrykartoffeln,"1,95","3,85","5,25",06.02.2023,False
"VierKartoffeltaschen,Blattspinatsoße,1Früchtequarkspeise","3,6","5,6",7,06.02.2023,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",06.02.2023,False
"HähnchenCordonbleumitPutenschinken,Bratensoße,Pommesfrites,1grünerBlattsalat","4,5","6,5","7,9",06.02.2023,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"4,5","6,5","7,9",06.02.2023,False
"mensaVital:Limetten-SpaghettimitErbsen,PilzenundCashewkernen","1,95","3,85","5,25",07.02.2023,False
"KartoffelpfannemitPrinzessbohnen,PilzeundKirschtomaten","2,7","4,7","6,1",07.02.2023,False
"HackbratenmitHirtenkäsegefüllt,Tzatziki,tomatierterGemüsereisoderPetersilienkartoffeln,1Krautsalatoder1Fruchtquark","3,6","5,6",7,07.02.2023,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",07.02.2023,False
Aktionstheke:PumpkinVeggieBurgermit2RoteBeetePufferundMeerrettich,"4,9","6,9","8,3",07.02.2023,False
mensaInternational-Kolumbien:HähnchengeschnetzeltesdazuReismitKäsebestreut,"5,3","7,3","8,7",07.02.2023,False
"Soja-Geschnetzeltes-Zucchini-PfannemitLauchzwiebeln,SonnenblumenkernenundReis","1,95","3,85","5,25",08.02.2023,False
"mensaVital:FarfalleNudelnmitFeldsalatpestoundTomaten,1MöhrenrohkostmitSesam","2,7","4,7","6,1",08.02.2023,False
"RöstimitIngwer-Blattspinat,Cocktailtomaten&Hirtenkäsegratiniert,1Grießpudding","3,1","5,1","6,5",08.02.2023,False
"mensaRegional:HausgemachteLasagne,BolognesevonderPuteausAltengönna,1ApfelausGierstädt","3,6","5,6",7,08.02.2023,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",08.02.2023,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"4,5","6,5","7,9",08.02.2023,False
DreiQuarkkeulchenmitZimt-Pflaumen,"1,95","3,85","5,25",09.02.2023,False
mensaVital:SchweinerückensteakaufBuchweizen-Gemüse-PfannemitKressesoße,"2,7","4,7","6,1",09.02.2023,False
"SiebenFalafel,Tzatziki,Tomatenreis,Krautvariation","3,6","5,6",7,09.02.2023,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",09.02.2023,False
Aktionstheke:PumpkinVeggieBurgermit2RoteBeetePufferundMeerrettich,"4,9","6,9","8,3",09.02.2023,False
mensaInternational-Kolumbien:HähnchengeschnetzeltesdazuReismitKäsebestreut,"5,3","7,3","8,7",09.02.2023,False
"Kichererbsen-Tomaten-Eintopf,1ScheibeRoggenvollkornbrot","1,95","3,85","5,25",10.02.2023,False
"PanierterSeelachs,Zitronen-Schiffchen,Kartoffelsalat","2,7","4,7","6,1",10.02.2023,False
mensaInternational-Indien:KartoffelpuffermitMinzchutney,"3,1","5,1","6,5",10.02.2023,False
"SpießbratenvomSchwein,Zwiebelsoße,Kaisergemüse,Kartoffelstampf","4,1","6,1","7,5",10.02.2023,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuBasmatireis,"4,1","6,1","7,5",10.02.2023,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"4,5","6,5","7,9",10.02.2023,False
mensaVital:KreolischesChilimitschwarzenBohnenundKräuterreis,"1,95","3,85","5,25",13.02.2023,False
RoteBeteGnocchi-PfannemitgrünemGemüseundBärlauchundgeröstetenSonnenblumenkernen,"3,1","5,1","6,5",13.02.2023,False
"Hähnchenbrustpaniert,Peperonatasoße,PommesfritesoderPetersilienkartoffeln,1Weißkohlsalatoder1JoghurtmitMandarinen","4,5","6,5","7,9",13.02.2023,False
Aktionstheke:CheeseburgermitSmokeyRindfleisch,"5,3","7,3","8,7",13.02.2023,False
mensaVital:Tomaten-Chili-Knoblauch-SpaghettipfannemitTofu,"1,95","3,85","5,25",14.02.2023,False
"Blumenkohl-Käse-Medaillon,Kräutersoße,Butterkartoffeln,1RoteGrützeoder1Gurkensalat","3,1","5,1","6,5",14.02.2023,False
Aktionstheke:VeganesWokgemüsemitSweetChiliSaucedazuMieNudeln,"4,1","6,1","7,5",14.02.2023,False
"mensaRegional:Rindersaftgulasch,BlumenkohlgemüsemitSemmelbutter,ThüringerKlößen","5,3","7,3","8,7",14.02.2023,False
"HausgemachteKartoffelpuffer,BIOApfelmus,Zimt&Zucker","1,95","3,85","5,25",15.02.2023,False
"ReinpflanzlicheLasagne,1Karottensalatoder2kleineÄpfel","3,1","5,1","6,5",15.02.2023,False
"mensaInternational-Türkei:Köfte""türkischeFrikadellen""mitTzatzikiundBulgurSalat","4,9","6,9","8,3",15.02.2023,False
Aktionstheke:CheeseburgermitSmokeyRindfleisch,"5,3","7,3","8,7",15.02.2023,False
mensaVital:ScharfesKürbisgemüsemitLinsenundRucolaaufPenne,"1,95","3,85","5,25",16.02.2023,False
"mensaInternational-Finnland:SpinatsuppemitgekochtemEi,Knäckebrot","2,7","4,7","6,1",16.02.2023,False
Aktionstheke:VeganesWokgemüsemitSweetChiliSaucedazuMieNudeln,"4,1","6,1","7,5",16.02.2023,False
"mensaRegional:FeinesGeflügelfrikasseemitPuteausAltengönnaanLangkornreis,1ApfelmusausdemHainichoder1Eichblattsalat","4,5","6,5","7,9",16.02.2023,False
"GemüseeintopfmitMaultaschen,BrötchenoderBrot","1,95","3,85","5,25",17.02.2023,False
mensaVital:Süßkartoffel-Soja-CurrymitTomatenbulgur,"2,1","4,1","5,5",17.02.2023,False
"Schlemmerfilet""Bordelaise"",Kräuterrahmsoße,Dillkartoffeln,1Krautsalatoder1Zitronencreme","4,5","6,5","7,9",17.02.2023,False
Aktionstheke:CheeseburgermitSmokeyRindfleisch,"5,3","7,3","8,7",17.02.2023,False
mensaVital:ChilisinCarnemitKräuterreis,"1,95","3,85","5,25",20.02.2023,False
mensaInternational-Kamerun:GebrateneKidneybohnendazugebackeneKartoffeln,"2,4","4,4","5,8",20.02.2023,False
"Aktionstheke:ReinpflanzlicheWokgemüsepfannemitMu-Err-Chinapilzen,süßsaurerSoße,MieNudeln","4,5","6,5","7,9",20.02.2023,False
